id,active,https,cros,preferred,host,country_code,province,city,ver,operator,lon,lat,times,high_speed,sponsor,sponsor_url,current_version,distance,pingUrl,downloadUrl,uploadUrl,websocketUrl
427880,1,0,0,0,5gnanjing.speedtest.jsinfo.net:8080,CN,江苏,南京,1,电信,118.46,32.03,0,0,云测节点-CN-3,http://www.speedtest.cn/,,604,http://5gnanjing.speedtest.jsinfo.net:8080/hello,http://5gnanjing.speedtest.jsinfo.net:8080/download,http://5gnanjing.speedtest.jsinfo.net:8080/upload,ws://5gnanjing.speedtest.jsinfo.net:8080/ws
414947,1,0,0,0,5gzhenjiang.speedtest.jsinfo.net:8080,CN,江苏,南京,1,电信,118.46,32.03,0,0,云测节点-CN-4,http://www.speedtest.cn/,,604,http://5gzhenjiang.speedtest.jsinfo.net:8080/hello,http://5gzhenjiang.speedtest.jsinfo.net:8080/download,http://5gzhenjiang.speedtest.jsinfo.net:8080/upload,ws://5gzhenjiang.speedtest.jsinfo.net:8080/ws
424509,1,0,0,0,4gsuzhou1.speedtest.jsinfo.net:8080,CN,江苏,南京,1,电信,118.46,32.03,0,0,云测节点-CN-2,http://www.speedtest.cn/,,604,http://4gsuzhou1.speedtest.jsinfo.net:8080/hello,http://4gsuzhou1.speedtest.jsinfo.net:8080/download,http://4gsuzhou1.speedtest.jsinfo.net:8080/upload,ws://4gsuzhou1.speedtest.jsinfo.net:8080/ws
413712,1,1,0,0,5gzhenjiang.speedtest.jsinfo.net.prod.hosts.ooklaserver.net:8080,CN,江苏,南京,1,电信,118.46,32.03,0,0,云测节点-CN-1,http://www.speedtest.cn/,,604,https://5gzhenjiang.speedtest.jsinfo.net.prod.hosts.ooklaserver.net:8080/hello,https://5gzhenjiang.speedtest.jsinfo.net.prod.hosts.ooklaserver.net:8080/download,https://5gzhenjiang.speedtest.jsinfo.net.prod.hosts.ooklaserver.net:8080/upload,wss://5gzhenjiang.speedtest.jsinfo.net.prod.hosts.ooklaserver.net:8080/ws
412835,1,1,0,0,speedtest.dukekunshan.edu.cn:8080,CN,江苏,苏州,1,教育网,120.37,31.19,0,0,云测节点-CN-1,http://www.speedtest.cn/,,721,https://speedtest.dukekunshan.edu.cn:8080/hello,https://speedtest.dukekunshan.edu.cn:8080/download,https://speedtest.dukekunshan.edu.cn:8080/upload,wss://speedtest.dukekunshan.edu.cn:8080/ws
412074,1,1,0,0,4gsuzhou1.speedtest.jsinfo.net.prod.hosts.ooklaserver.net:8080,CN,江苏,苏州,1,电信,120.37,31.19,0,0,云测节点,https://www.speedtest.cn/,,721,https://4gsuzhou1.speedtest.jsinfo.net.prod.hosts.ooklaserver.net:8080/hello,https://4gsuzhou1.speedtest.jsinfo.net.prod.hosts.ooklaserver.net:8080/download,https://4gsuzhou1.speedtest.jsinfo.net.prod.hosts.ooklaserver.net:8080/upload,wss://4gsuzhou1.speedtest.jsinfo.net.prod.hosts.ooklaserver.net:8080/ws
430074,1,1,1,0,node-124-160-78-98.speedtest.cn:51090,CN,浙江,杭州,2,联通,120.176041,30.275258,0,0,杭州联通,https://www.speedtest.cn/cloud,,678,https://node-124-160-78-98.speedtest.cn:51090/hello,https://node-124-160-78-98.speedtest.cn:51090/download,https://node-124-160-78-98.speedtest.cn:51090/upload,wss://node-124-160-78-98.speedtest.cn:51090/ws
429934,1,0,1,0,speedtest.wasu.cn:8080,CN,浙江,杭州,1,华数,120.1,30.16,0,0,云测节点-CN-1,http://www.speedtest.cn/,,668,http://speedtest.wasu.cn:8080/hello,http://speedtest.wasu.cn:8080/download,http://speedtest.wasu.cn:8080/upload,ws://speedtest.wasu.cn:8080/ws
429982,1,1,1,0,speedtest.wasu.cn.prod.hosts.ooklaserver.net:8080,CN,浙江,杭州,1,华数,120.1,30.16,0,0,云测节点-CN-2,http://www.speedtest.cn/,,668,https://speedtest.wasu.cn.prod.hosts.ooklaserver.net:8080/hello,https://speedtest.wasu.cn.prod.hosts.ooklaserver.net:8080/download,https://speedtest.wasu.cn.prod.hosts.ooklaserver.net:8080/upload,wss://speedtest.wasu.cn.prod.hosts.ooklaserver.net:8080/ws
429798,1,0,1,0,cesu-hz.zjtelecom.com.cn:8080,CN,浙江,杭州,1,电信,120.1,30.16,0,0,云测节点-CN-2,http://www.speedtest.cn/,,668,http://cesu-hz.zjtelecom.com.cn:8080/hello,http://cesu-hz.zjtelecom.com.cn:8080/download,http://cesu-hz.zjtelecom.com.cn:8080/upload,ws://cesu-hz.zjtelecom.com.cn:8080/ws
429697,1,1,1,0,cesu-hz.zjtelecom.com.cn.prod.hosts.ooklaserver.net:8080,CN,浙江,杭州,1,电信,120.1,30.16,0,0,云测节点-CN-1,http://www.speedtest.cn/,,668,https://cesu-hz.zjtelecom.com.cn.prod.hosts.ooklaserver.net:8080/hello,https://cesu-hz.zjtelecom.com.cn.prod.hosts.ooklaserver.net:8080/download,https://cesu-hz.zjtelecom.com.cn.prod.hosts.ooklaserver.net:8080/upload,wss://cesu-hz.zjtelecom.com.cn.prod.hosts.ooklaserver.net:8080/ws
429799,1,0,1,0,cesu-nb.zjtelecom.com.cn:8080,CN,浙江,宁波,1,电信,121.33,29.52,0,0,云测节点-CN,http://www.speedtest.cn/,,765,http://cesu-nb.zjtelecom.com.cn:8080/hello,http://cesu-nb.zjtelecom.com.cn:8080/download,http://cesu-nb.zjtelecom.com.cn:8080/upload,ws://cesu-nb.zjtelecom.com.cn:8080/ws
