id,active,https,cros,preferred,host,country_code,province,city,ver,operator,lon,lat,times,high_speed,sponsor,sponsor_url,current_version,distance,pingUrl,downloadUrl,uploadUrl,websocketUrl
424350,1,0,0,0,speedtest-xg-lq.glbb.ne.jp:8080,JP,,unknown,1,,127.6792,26.2122,0,0,云测节点-JP,http://www.speedtest.cn/,,1378,http://speedtest-xg-lq.glbb.ne.jp:8080/hello,http://speedtest-xg-lq.glbb.ne.jp:8080/download,http://speedtest-xg-lq.glbb.ne.jp:8080/upload,ws://speedtest-xg-lq.glbb.ne.jp:8080/ws
417178,1,1,0,0,speedtest-xg-lq.glbb.ne.jp.prod.hosts.ooklaserver.net:8080,JP,,unknown,1,,127.6792,26.2122,0,0,云测节点-JP,http://www.speedtest.cn/,,1378,https://speedtest-xg-lq.glbb.ne.jp.prod.hosts.ooklaserver.net:8080/hello,https://speedtest-xg-lq.glbb.ne.jp.prod.hosts.ooklaserver.net:8080/download,https://speedtest-xg-lq.glbb.ne.jp.prod.hosts.ooklaserver.net:8080/upload,wss://speedtest-xg-lq.glbb.ne.jp.prod.hosts.ooklaserver.net:8080/ws
429748,1,1,0,0,osk.speedtest.love.prod.hosts.ooklaserver.net:8080,JP,,Osaka,1,,135.5023,34.6937,0,0,云测节点-JP,http://www.speedtest.cn/,,1286,https://osk.speedtest.love.prod.hosts.ooklaserver.net:8080/hello,https://osk.speedtest.love.prod.hosts.ooklaserver.net:8080/download,https://osk.speedtest.love.prod.hosts.ooklaserver.net:8080/upload,wss://osk.speedtest.love.prod.hosts.ooklaserver.net:8080/ws
429726,1,0,0,0,osk.speedtest.love:8080,JP,,Osaka,1,,135.5023,34.6937,0,0,云测节点-JP,http://www.speedtest.cn/,,1286,http://osk.speedtest.love:8080/hello,http://osk.speedtest.love:8080/download,http://osk.speedtest.love:8080/upload,ws://osk.speedtest.love:8080/ws
1026,1,1,0,0,jk-test1.jaist.ac.jp.prod.hosts.ooklaserver.net:8080,JP,,JP,1,,136.542,36.436,0,0,云测节点-JP,http://www.speedtest.cn/cloud,,292,https://jk-test1.jaist.ac.jp.prod.hosts.ooklaserver.net:8080/hello,https://jk-test1.jaist.ac.jp.prod.hosts.ooklaserver.net:8080/download,https://jk-test1.jaist.ac.jp.prod.hosts.ooklaserver.net:8080/upload,wss://jk-test1.jaist.ac.jp.prod.hosts.ooklaserver.net:8080/ws
403424,1,0,0,0,jk-test1.jaist.ac.jp:8080,JP,,JP,1,,136.542,36.436,0,0,云测节点-JP,http://www.speedtest.cn/cloud,,292,http://jk-test1.jaist.ac.jp:8080/hello,http://jk-test1.jaist.ac.jp:8080/download,http://jk-test1.jaist.ac.jp:8080/upload,ws://jk-test1.jaist.ac.jp:8080/ws
404229,1,0,0,0,speedtest-xg-oki.glbb.ne.jp:8080,JP,冲绳县,JP,1,,127.6792,26.2122,0,0,云测节点-JP,http://www.speedtest.cn/cloud,,1378,http://speedtest-xg-oki.glbb.ne.jp:8080/hello,http://speedtest-xg-oki.glbb.ne.jp:8080/download,http://speedtest-xg-oki.glbb.ne.jp:8080/upload,ws://speedtest-xg-oki.glbb.ne.jp:8080/ws
417185,1,1,1,0,sp7.atcc-gns.net.prod.hosts.ooklaserver.net:8080,JP,,unknown,1,,127.7025,26.1202,0,0,云测节点-JP,http://www.speedtest.cn/,,1382,https://sp7.atcc-gns.net.prod.hosts.ooklaserver.net:8080/hello,https://sp7.atcc-gns.net.prod.hosts.ooklaserver.net:8080/download,https://sp7.atcc-gns.net.prod.hosts.ooklaserver.net:8080/upload,wss://sp7.atcc-gns.net.prod.hosts.ooklaserver.net:8080/ws
425236,1,0,1,0,sp7.atcc-gns.net:8080,JP,,unknown,1,,127.7025,26.1202,0,0,云测节点-JP,http://www.speedtest.cn/,,1382,http://sp7.atcc-gns.net:8080/hello,http://sp7.atcc-gns.net:8080/download,http://sp7.atcc-gns.net:8080/upload,ws://sp7.atcc-gns.net:8080/ws
417179,1,1,0,0,speedtest-xg-oki.glbb.ne.jp.prod.hosts.ooklaserver.net:8080,JP,,unknown,1,,127.6792,26.2122,0,0,云测节点-JP,http://www.speedtest.cn/,,1378,https://speedtest-xg-oki.glbb.ne.jp.prod.hosts.ooklaserver.net:8080/hello,https://speedtest-xg-oki.glbb.ne.jp.prod.hosts.ooklaserver.net:8080/download,https://speedtest-xg-oki.glbb.ne.jp.prod.hosts.ooklaserver.net:8080/upload,wss://speedtest-xg-oki.glbb.ne.jp.prod.hosts.ooklaserver.net:8080/ws
387,1,1,1,0,sp3.atcc-gns.net.prod.hosts.ooklaserver.net:8080,JP,冲绳县,冲绳,1,GLBB,141.3667,40.6833,0,0,云测节点-JP,http://www.speedtest.cn/cloud,,475,https://sp3.atcc-gns.net.prod.hosts.ooklaserver.net:8080/hello,https://sp3.atcc-gns.net.prod.hosts.ooklaserver.net:8080/download,https://sp3.atcc-gns.net.prod.hosts.ooklaserver.net:8080/upload,wss://sp3.atcc-gns.net.prod.hosts.ooklaserver.net:8080/ws
402859,1,0,1,0,sp3.atcc-gns.net:8080,JP,冲绳县,冲绳,1,GLBB,141.3667,40.6833,0,0,云测节点-JP,http://www.speedtest.cn/cloud,,475,http://sp3.atcc-gns.net:8080/hello,http://sp3.atcc-gns.net:8080/download,http://sp3.atcc-gns.net:8080/upload,ws://sp3.atcc-gns.net:8080/ws
403504,1,0,1,0,sp1.atcc-gns.net:8080,JP,冲绳县,冲绳,1,GLBB,139.3333,35.7333,0,0,云测节点-JP,http://www.speedtest.cn/cloud,,33,http://sp1.atcc-gns.net:8080/hello,http://sp1.atcc-gns.net:8080/download,http://sp1.atcc-gns.net:8080/upload,ws://sp1.atcc-gns.net:8080/ws
370,1,1,1,0,sp1.atcc-gns.net.prod.hosts.ooklaserver.net:8080,JP,冲绳县,冲绳,1,GLBB,139.3333,35.7333,0,0,云测节点-JP,http://www.speedtest.cn/cloud,,33,https://sp1.atcc-gns.net.prod.hosts.ooklaserver.net:8080/hello,https://sp1.atcc-gns.net.prod.hosts.ooklaserver.net:8080/download,https://sp1.atcc-gns.net.prod.hosts.ooklaserver.net:8080/upload,wss://sp1.atcc-gns.net.prod.hosts.ooklaserver.net:8080/ws
373,1,1,1,0,sp5.atcc-gns.net.prod.hosts.ooklaserver.net:8080,JP,冲绳县,冲绳,1,GLBB,139.3732,35.5715,0,0,云测节点-JP,http://www.speedtest.cn/cloud,,31,https://sp5.atcc-gns.net.prod.hosts.ooklaserver.net:8080/hello,https://sp5.atcc-gns.net.prod.hosts.ooklaserver.net:8080/download,https://sp5.atcc-gns.net.prod.hosts.ooklaserver.net:8080/upload,wss://sp5.atcc-gns.net.prod.hosts.ooklaserver.net:8080/ws
403542,1,0,1,0,sp5.atcc-gns.net:8080,JP,冲绳县,冲绳,1,GLBB,139.3732,35.5715,0,0,云测节点-JP,http://www.speedtest.cn/cloud,,31,http://sp5.atcc-gns.net:8080/hello,http://sp5.atcc-gns.net:8080/download,http://sp5.atcc-gns.net:8080/upload,ws://sp5.atcc-gns.net:8080/ws
415795,1,0,0,0,openvz4.terence.cf.:8080,JP,,unknown,1,,139.6503,35.6762,0,0,云测节点-JP,http://www.speedtest.cn/,,4,http://openvz4.terence.cf.:8080/hello,http://openvz4.terence.cf.:8080/download,http://openvz4.terence.cf.:8080/upload,ws://openvz4.terence.cf.:8080/ws
