id,active,https,cros,preferred,host,country_code,province,city,ver,operator,lon,lat,times,high_speed,sponsor,sponsor_url,current_version,distance,pingUrl,downloadUrl,uploadUrl,websocketUrl
429160,1,1,1,0,speedtest-hk1.enzu.com.prod.hosts.ooklaserver.net:8080,HK,,中国香港,1,,114.1667,22.25,0,0,云测节点-HK,http://www.speedtest.cn/,,599,https://speedtest-hk1.enzu.com.prod.hosts.ooklaserver.net:8080/hello,https://speedtest-hk1.enzu.com.prod.hosts.ooklaserver.net:8080/download,https://speedtest-hk1.enzu.com.prod.hosts.ooklaserver.net:8080/upload,wss://speedtest-hk1.enzu.com.prod.hosts.ooklaserver.net:8080/ws
416913,1,1,0,0,hk-hkg12.speed.misaka.one:8080,HK,,中国香港,1,,114.1667,22.25,0,0,云测节点-HK,http://www.speedtest.cn/,,599,https://hk-hkg12.speed.misaka.one:8080/hello,https://hk-hkg12.speed.misaka.one:8080/download,https://hk-hkg12.speed.misaka.one:8080/upload,wss://hk-hkg12.speed.misaka.one:8080/ws
407816,1,1,0,0,hk.ap.speedtest.i3d.net.prod.hosts.ooklaserver.net:8080,HK,香港,中国香港,1,,114.1667,22.25,0,0,云测节点-HK,http://www.speedtest.cn/cloud,,599,https://hk.ap.speedtest.i3d.net.prod.hosts.ooklaserver.net:8080/hello,https://hk.ap.speedtest.i3d.net.prod.hosts.ooklaserver.net:8080/download,https://hk.ap.speedtest.i3d.net.prod.hosts.ooklaserver.net:8080/upload,wss://hk.ap.speedtest.i3d.net.prod.hosts.ooklaserver.net:8080/ws
415059,1,0,1,0,suntechspeedtest.com:8080,HK,,中国香港,1,,114.1667,22.25,0,0,云测节点-HK,http://www.speedtest.cn/,,599,http://suntechspeedtest.com:8080/hello,http://suntechspeedtest.com:8080/download,http://suntechspeedtest.com:8080/upload,ws://suntechspeedtest.com:8080/ws
413333,1,1,0,0,ookla-hidc.hgconair.hgc.com.hk:8080,HK,,中国香港,1,,114.1667,22.25,0,0,云测节点-HK,http://www.speedtest.cn/,,599,https://ookla-hidc.hgconair.hgc.com.hk:8080/hello,https://ookla-hidc.hgconair.hgc.com.hk:8080/download,https://ookla-hidc.hgconair.hgc.com.hk:8080/upload,wss://ookla-hidc.hgconair.hgc.com.hk:8080/ws
413334,1,1,1,0,speedtest.virtualhosting.hk.prod.hosts.ooklaserver.net:8080,HK,,中国香港,1,,114.1667,22.25,0,0,云测节点-HK,http://www.speedtest.cn/,,599,https://speedtest.virtualhosting.hk.prod.hosts.ooklaserver.net:8080/hello,https://speedtest.virtualhosting.hk.prod.hosts.ooklaserver.net:8080/download,https://speedtest.virtualhosting.hk.prod.hosts.ooklaserver.net:8080/upload,wss://speedtest.virtualhosting.hk.prod.hosts.ooklaserver.net:8080/ws
413332,1,1,0,0,lg-hkg.fdcservers.net:8080,HK,,中国香港,1,,114.1667,22.25,0,0,云测节点-HK,http://www.speedtest.cn/,,599,https://lg-hkg.fdcservers.net:8080/hello,https://lg-hkg.fdcservers.net:8080/download,https://lg-hkg.fdcservers.net:8080/upload,wss://lg-hkg.fdcservers.net:8080/ws
414729,1,1,0,0,speedtestbb.hk.chinamobile.com:8080,HK,,中国香港,1,,114.2569,22.3119,0,0,云测节点-HK,http://www.speedtest.cn/,,592,https://speedtestbb.hk.chinamobile.com:8080/hello,https://speedtestbb.hk.chinamobile.com:8080/download,https://speedtestbb.hk.chinamobile.com:8080/upload,wss://speedtestbb.hk.chinamobile.com:8080/ws
404475,1,0,0,0,hk.ap.speedtest.i3d.net:8080,HK,香港,中国香港,1,,114.1667,22.25,0,0,云测节点-HK,http://www.speedtest.cn/cloud,,599,http://hk.ap.speedtest.i3d.net:8080/hello,http://hk.ap.speedtest.i3d.net:8080/download,http://hk.ap.speedtest.i3d.net:8080/upload,ws://hk.ap.speedtest.i3d.net:8080/ws
416911,1,1,0,0,hkthspeedtest02.telstraglobal.net.prod.hosts.ooklaserver.net:8080,HK,,中国香港,1,,114.1667,22.25,0,0,云测节点-HK,http://www.speedtest.cn/,,599,https://hkthspeedtest02.telstraglobal.net.prod.hosts.ooklaserver.net:8080/hello,https://hkthspeedtest02.telstraglobal.net.prod.hosts.ooklaserver.net:8080/download,https://hkthspeedtest02.telstraglobal.net.prod.hosts.ooklaserver.net:8080/upload,wss://hkthspeedtest02.telstraglobal.net.prod.hosts.ooklaserver.net:8080/ws
430095,1,1,1,0,hkt.hkspeedtest.com.prod.hosts.ooklaserver.net:8080,HK,香港,中国香港,1,香港移動通訊,114.109,22.3964,0,0,云测节点-HK,http://www.speedtest.cn/,,588,https://hkt.hkspeedtest.com.prod.hosts.ooklaserver.net:8080/hello,https://hkt.hkspeedtest.com.prod.hosts.ooklaserver.net:8080/download,https://hkt.hkspeedtest.com.prod.hosts.ooklaserver.net:8080/upload,wss://hkt.hkspeedtest.com.prod.hosts.ooklaserver.net:8080/ws
430106,1,1,1,0,sunmobile.hkspeedtest.com.prod.hosts.ooklaserver.net:8080,HK,香港,中国香港,1,香港移動通訊,114.109,22.3964,0,0,云测节点-HK,http://www.speedtest.cn/,,588,https://sunmobile.hkspeedtest.com.prod.hosts.ooklaserver.net:8080/hello,https://sunmobile.hkspeedtest.com.prod.hosts.ooklaserver.net:8080/download,https://sunmobile.hkspeedtest.com.prod.hosts.ooklaserver.net:8080/upload,wss://sunmobile.hkspeedtest.com.prod.hosts.ooklaserver.net:8080/ws
430094,1,1,0,0,hoshiyomi.ratatoskr.org.prod.hosts.ooklaserver.net:8080,HK,香港,中国香港香港岛,1,宽频,114.13,22.3702,0,0,云测节点-HK,http://www.speedtest.cn/,,590,https://hoshiyomi.ratatoskr.org.prod.hosts.ooklaserver.net:8080/hello,https://hoshiyomi.ratatoskr.org.prod.hosts.ooklaserver.net:8080/download,https://hoshiyomi.ratatoskr.org.prod.hosts.ooklaserver.net:8080/upload,wss://hoshiyomi.ratatoskr.org.prod.hosts.ooklaserver.net:8080/ws
430093,1,1,1,0,hkspeedtest.netvigator.com.prod.hosts.ooklaserver.net:8080,HK,香港,中国香港新界,1,,114.15,22.2909,0,0,云测节点-HK,http://www.speedtest.cn/,,596,https://hkspeedtest.netvigator.com.prod.hosts.ooklaserver.net:8080/hello,https://hkspeedtest.netvigator.com.prod.hosts.ooklaserver.net:8080/download,https://hkspeedtest.netvigator.com.prod.hosts.ooklaserver.net:8080/upload,wss://hkspeedtest.netvigator.com.prod.hosts.ooklaserver.net:8080/ws
430107,1,1,0,0,speedtest1c.hkix.net.prod.hosts.ooklaserver.net:8080,HK,香港,中国香港新界,1,,114.15,22.2909,0,0,云测节点-HK,http://www.speedtest.cn/,,596,https://speedtest1c.hkix.net.prod.hosts.ooklaserver.net:8080/hello,https://speedtest1c.hkix.net.prod.hosts.ooklaserver.net:8080/download,https://speedtest1c.hkix.net.prod.hosts.ooklaserver.net:8080/upload,wss://speedtest1c.hkix.net.prod.hosts.ooklaserver.net:8080/ws
430092,1,1,0,0,speedtest.three.com.hk:8080,HK,香港,中国香港,1,,114.1585,22.283,0,0,云测节点-HK,http://www.speedtest.cn/,,597,https://speedtest.three.com.hk:8080/hello,https://speedtest.three.com.hk:8080/download,https://speedtest.three.com.hk:8080/upload,wss://speedtest.three.com.hk:8080/ws
430112,1,1,0,0,speedtest21.hkbn.net.prod.hosts.ooklaserver.net:8080,HK,香港,中国香港新界,1,,114.257,22.3119,0,0,云测节点-HK,http://www.speedtest.cn/,,592,https://speedtest21.hkbn.net.prod.hosts.ooklaserver.net:8080/hello,https://speedtest21.hkbn.net.prod.hosts.ooklaserver.net:8080/download,https://speedtest21.hkbn.net.prod.hosts.ooklaserver.net:8080/upload,wss://speedtest21.hkbn.net.prod.hosts.ooklaserver.net:8080/ws
430111,1,0,0,0,sosimhk.datapath.three.com.hk:8080,HK,香港,中国香港,1,,114.1585,22.283,0,0,云测节点-HK,http://www.speedtest.cn/,,597,http://sosimhk.datapath.three.com.hk:8080/hello,http://sosimhk.datapath.three.com.hk:8080/download,http://sosimhk.datapath.three.com.hk:8080/upload,ws://sosimhk.datapath.three.com.hk:8080/ws
430109,1,1,0,0,speedtest.hk212.hkg.cn.nerocloud.io.prod.hosts.ooklaserver.net:8080,HK,,unknown,1,,51.4231,35.6961,0,0,云测节点-HK,http://www.speedtest.cn/,,1047,https://speedtest.hk212.hkg.cn.nerocloud.io.prod.hosts.ooklaserver.net:8080/hello,https://speedtest.hk212.hkg.cn.nerocloud.io.prod.hosts.ooklaserver.net:8080/download,https://speedtest.hk212.hkg.cn.nerocloud.io.prod.hosts.ooklaserver.net:8080/upload,wss://speedtest.hk212.hkg.cn.nerocloud.io.prod.hosts.ooklaserver.net:8080/ws
