id,active,https,cros,preferred,host,country_code,province,city,ver,operator,lon,lat,times,high_speed,sponsor,sponsor_url,current_version,distance,pingUrl,downloadUrl,uploadUrl,websocketUrl
427308,1,1,1,0,da-speed.kbro.com.tw:8080,TW,,中国台湾,1,,121.5333,25.0333,0,0,云测节点-TW,http://www.speedtest.cn/,,608,https://da-speed.kbro.com.tw:8080/hello,https://da-speed.kbro.com.tw:8080/download,https://da-speed.kbro.com.tw:8080/upload,wss://da-speed.kbro.com.tw:8080/ws
404301,1,0,1,0,spttp2.tfn.net.tw:8080,TW,台湾,中国台湾,1,,121.5333,25.0333,0,0,云测节点-TW,http://www.speedtest.cn/cloud,,608,http://spttp2.tfn.net.tw:8080/hello,http://spttp2.tfn.net.tw:8080/download,http://spttp2.tfn.net.tw:8080/upload,ws://spttp2.tfn.net.tw:8080/ws
427691,1,0,1,0,ntp-speed.kbro.com.tw:8080,TW,,中国台湾,1,,121.5333,25.0333,0,0,云测节点-TW,http://www.speedtest.cn/,,608,http://ntp-speed.kbro.com.tw:8080/hello,http://ntp-speed.kbro.com.tw:8080/download,http://ntp-speed.kbro.com.tw:8080/upload,ws://ntp-speed.kbro.com.tw:8080/ws
404303,1,0,1,0,ntp-sptest.kbro.com.tw:8080,TW,台湾,中国台湾,1,,121.5333,25.0333,0,0,云测节点-TW,http://www.speedtest.cn/cloud,,608,http://ntp-sptest.kbro.com.tw:8080/hello,http://ntp-sptest.kbro.com.tw:8080/download,http://ntp-sptest.kbro.com.tw:8080/upload,ws://ntp-sptest.kbro.com.tw:8080/ws
426953,1,0,0,0,speedtest.twds.com.tw:8080,TW,,中国台湾,1,,121.5333,25.0333,0,0,云测节点-TW,http://www.speedtest.cn/,,608,http://speedtest.twds.com.tw:8080/hello,http://speedtest.twds.com.tw:8080/download,http://speedtest.twds.com.tw:8080/upload,ws://speedtest.twds.com.tw:8080/ws
421659,1,0,0,0,speedtest.imcloud.tw:8080,TW,,中国台湾,1,,121.5333,25.0333,0,0,云测节点-TW,http://www.speedtest.cn/,,608,http://speedtest.imcloud.tw:8080/hello,http://speedtest.imcloud.tw:8080/download,http://speedtest.imcloud.tw:8080/upload,ws://speedtest.imcloud.tw:8080/ws
427350,1,0,1,0,uc-speed.kbro.com.tw:8080,TW,,中国台湾,1,,121.5333,25.0333,0,0,云测节点-TW,http://www.speedtest.cn/,,608,http://uc-speed.kbro.com.tw:8080/hello,http://uc-speed.kbro.com.tw:8080/download,http://uc-speed.kbro.com.tw:8080/upload,ws://uc-speed.kbro.com.tw:8080/ws
425221,1,0,1,0,speedtest.dongfong.com.tw:8080,TW,,中国台湾,1,,121.5333,25.0333,0,0,云测节点-TW,http://www.speedtest.cn/,,608,http://speedtest.dongfong.com.tw:8080/hello,http://speedtest.dongfong.com.tw:8080/download,http://speedtest.dongfong.com.tw:8080/upload,ws://speedtest.dongfong.com.tw:8080/ws
427791,1,0,1,0,tpspt1.friday.tw:8080,TW,,中国台湾,1,,121.5639,25.0542,0,0,云测节点-TW,http://www.speedtest.cn/,,1893,http://tpspt1.friday.tw:8080/hello,http://tpspt1.friday.tw:8080/download,http://tpspt1.friday.tw:8080/upload,ws://tpspt1.friday.tw:8080/ws
427409,1,0,1,0,tfnst01.tfn.net.tw:8080,TW,,中国台湾,1,,121.5333,25.0333,0,0,云测节点-TW,http://www.speedtest.cn/,,608,http://tfnst01.tfn.net.tw:8080/hello,http://tfnst01.tfn.net.tw:8080/download,http://tfnst01.tfn.net.tw:8080/upload,ws://tfnst01.tfn.net.tw:8080/ws
417193,1,1,1,0,tpspt1.friday.tw.prod.hosts.ooklaserver.net:8080,TW,,中国台湾,1,,121.5639,25.0542,0,0,云测节点-TW,http://www.speedtest.cn/,,609,https://tpspt1.friday.tw.prod.hosts.ooklaserver.net:8080/hello,https://tpspt1.friday.tw.prod.hosts.ooklaserver.net:8080/download,https://tpspt1.friday.tw.prod.hosts.ooklaserver.net:8080/upload,wss://tpspt1.friday.tw.prod.hosts.ooklaserver.net:8080/ws
